FIPS State Code,FIPS County Code,County Name,State,CBSA Number,"One-Unit
Limit","Two-Unit
Limit","Three-Unit
Limit","Four-Unit
Limit"
48,001,ANDERSON COUNTY,TX,37300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,003,ANDREWS COUNTY,TX,11380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,005,ANGELINA COUNTY,TX,31260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,007,ARANSAS COUNTY,TX,18580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,009,ARCHER COUNTY,TX,48660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,011,ARMSTRONG COUNTY,TX,11100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,013,ATASCOSA COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,015,AUSTIN COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,017,BAILEY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,019,BANDERA COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,021,BASTROP COUNTY,TX,12420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,023,BAYLOR COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,025,BEE COUNTY,TX,13300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,027,BELL COUNTY,TX,28660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,029,BEXAR COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,031,BLANCO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,033,BORDEN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,035,BOSQUE COUNTY,TX,47380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,037,BOWIE COUNTY,TX,45500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,039,BRAZORIA COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,041,BRAZOS COUNTY,TX,17780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,043,BREWSTER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,045,BRISCOE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,047,BROOKS COUNTY,TX,10860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,049,BROWN COUNTY,TX,15220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,051,BURLESON COUNTY,TX,17780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,053,BURNET COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,055,CALDWELL COUNTY,TX,12420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,057,CALHOUN COUNTY,TX,38920,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,059,CALLAHAN COUNTY,TX,10180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,061,CAMERON COUNTY,TX,15180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,063,CAMP COUNTY,TX,34420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,065,CARSON COUNTY,TX,11100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,067,CASS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,069,CASTRO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,071,CHAMBERS COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,073,CHEROKEE COUNTY,TX,27380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,075,CHILDRESS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,077,CLAY COUNTY,TX,48660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,079,COCHRAN COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,081,COKE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,083,COLEMAN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,085,COLLIN COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,087,COLLINGSWORTH COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,089,COLORADO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,091,COMAL COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,093,COMANCHE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,095,CONCHO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,097,COOKE COUNTY,TX,23620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,099,CORYELL COUNTY,TX,28660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,101,COTTLE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,103,CRANE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,105,CROCKETT COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,107,CROSBY COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,109,CULBERSON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,111,DALLAM COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,113,DALLAS COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,115,DAWSON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,117,DEAF SMITH COUNTY,TX,25820,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,119,DELTA COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,121,DENTON COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,123,DEWITT COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,125,DICKENS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,127,DIMMIT COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,129,DONLEY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,131,DUVAL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,133,EASTLAND COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,135,ECTOR COUNTY,TX,36220,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,137,EDWARDS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,139,ELLIS COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,141,EL PASO COUNTY,TX,21340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,143,ERATH COUNTY,TX,44500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,145,FALLS COUNTY,TX,47380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,147,FANNIN COUNTY,TX,14300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,149,FAYETTE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,151,FISHER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,153,FLOYD COUNTY,TX,38380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,155,FOARD COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,157,FORT BEND COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,159,FRANKLIN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,161,FREESTONE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,163,FRIO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,165,GAINES COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,167,GALVESTON COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,169,GARZA COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,171,GILLESPIE COUNTY,TX,23240,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,173,GLASSCOCK COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,175,GOLIAD COUNTY,TX,47020,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,177,GONZALES COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,179,GRAY COUNTY,TX,37420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,181,GRAYSON COUNTY,TX,43300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,183,GREGG COUNTY,TX,30980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,185,GRIMES COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,187,GUADALUPE COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,189,HALE COUNTY,TX,38380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,191,HALL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,193,HAMILTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,195,HANSFORD COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,197,HARDEMAN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,199,HARDIN COUNTY,TX,13140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,201,HARRIS COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,203,HARRISON COUNTY,TX,30980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,205,HARTLEY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,207,HASKELL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,209,HAYS COUNTY,TX,12420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,211,HEMPHILL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,213,HENDERSON COUNTY,TX,11980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,215,HIDALGO COUNTY,TX,32580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,217,HILL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,219,HOCKLEY COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,221,HOOD COUNTY,TX,24180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,223,HOPKINS COUNTY,TX,44860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,225,HOUSTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,227,HOWARD COUNTY,TX,13700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,229,HUDSPETH COUNTY,TX,21340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,231,HUNT COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,233,HUTCHINSON COUNTY,TX,14420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,235,IRION COUNTY,TX,41660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,237,JACK COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,239,JACKSON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,241,JASPER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,243,JEFF DAVIS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,245,JEFFERSON COUNTY,TX,13140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,247,JIM HOGG COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,249,JIM WELLS COUNTY,TX,10860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,251,JOHNSON COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,253,JONES COUNTY,TX,10180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,255,KARNES COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,257,KAUFMAN COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,259,KENDALL COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,261,KENEDY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,263,KENT COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,265,KERR COUNTY,TX,28500,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,267,KIMBLE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,269,KING COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,271,KINNEY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,273,KLEBERG COUNTY,TX,28780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,275,KNOX COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,277,LAMAR COUNTY,TX,37580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,279,LAMB COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,281,LAMPASAS COUNTY,TX,28660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,283,LA SALLE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,285,LAVACA COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,287,LEE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,289,LEON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,291,LIBERTY COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,293,LIMESTONE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,295,LIPSCOMB COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,297,LIVE OAK COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,299,LLANO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,301,LOVING COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,303,LUBBOCK COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,305,LYNN COUNTY,TX,31180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,307,MCCULLOCH COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,309,MCLENNAN COUNTY,TX,47380,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,311,MCMULLEN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,313,MADISON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,315,MARION COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,317,MARTIN COUNTY,TX,33260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,319,MASON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,321,MATAGORDA COUNTY,TX,13060,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,323,MAVERICK COUNTY,TX,20580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,325,MEDINA COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,327,MENARD COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,329,MIDLAND COUNTY,TX,33260,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,331,MILAM COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,333,MILLS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,335,MITCHELL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,337,MONTAGUE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,339,MONTGOMERY COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,341,MOORE COUNTY,TX,20300,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,343,MORRIS COUNTY,TX,34420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,345,MOTLEY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,347,NACOGDOCHES COUNTY,TX,34860,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,349,NAVARRO COUNTY,TX,18620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,351,NEWTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,353,NOLAN COUNTY,TX,45020,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,355,NUECES COUNTY,TX,18580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,357,OCHILTREE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,359,OLDHAM COUNTY,TX,11100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,361,ORANGE COUNTY,TX,13140,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,363,PALO PINTO COUNTY,TX,33420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,365,PANOLA COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,367,PARKER COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,369,PARMER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,371,PECOS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,373,POLK COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,375,POTTER COUNTY,TX,11100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,377,PRESIDIO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,379,RAINS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,381,RANDALL COUNTY,TX,11100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,383,REAGAN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,385,REAL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,387,RED RIVER COUNTY,TX,37580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,389,REEVES COUNTY,TX,45880,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,391,REFUGIO COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,393,ROBERTS COUNTY,TX,37420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,395,ROBERTSON COUNTY,TX,17780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,397,ROCKWALL COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,399,RUNNELS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,401,RUSK COUNTY,TX,30980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,403,SABINE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,405,SAN AUGUSTINE COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,407,SAN JACINTO COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,409,SAN PATRICIO COUNTY,TX,18580,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,411,SAN SABA COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,413,SCHLEICHER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,415,SCURRY COUNTY,TX,43660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,417,SHACKELFORD COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,419,SHELBY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,421,SHERMAN COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,423,SMITH COUNTY,TX,46340,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,425,SOMERVELL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,427,STARR COUNTY,TX,40100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,429,STEPHENS COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,431,STERLING COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,433,STONEWALL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,435,SUTTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,437,SWISHER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,439,TARRANT COUNTY,TX,19100,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,441,TAYLOR COUNTY,TX,10180,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,443,TERRELL COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,445,TERRY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,447,THROCKMORTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,449,TITUS COUNTY,TX,34420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,451,TOM GREEN COUNTY,TX,41660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,453,TRAVIS COUNTY,TX,12420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,455,TRINITY COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,457,TYLER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,459,UPSHUR COUNTY,TX,30980,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,461,UPTON COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,463,UVALDE COUNTY,TX,46620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,465,VAL VERDE COUNTY,TX,19620,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,467,VAN ZANDT COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,469,VICTORIA COUNTY,TX,47020,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,471,WALKER COUNTY,TX,26660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,473,WALLER COUNTY,TX,26420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,475,WARD COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,477,WASHINGTON COUNTY,TX,14780,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,479,WEBB COUNTY,TX,29700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,481,WHARTON COUNTY,TX,20900,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,483,WHEELER COUNTY,TX,99999,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,485,WICHITA COUNTY,TX,48660,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,487,WILBARGER COUNTY,TX,46900,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,489,WILLACY COUNTY,TX,39700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,491,WILLIAMSON COUNTY,TX,12420,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
48,493,WILSON COUNTY,TX,41700,"$832,750 ","$1,066,250 ","$1,288,800 ","$1,601,750 "
